probability,volatility,vol.
0.036186472,0.82037371,volatility (negative vehicular jerk : longitudinal direction)
0.023818903,0.77094591,volatility (negative vehicular jerk : longitudinal direction)
0.02805936,0.79023689,volatility (negative vehicular jerk : longitudinal direction)
0.11833042,0.96647882,volatility (negative vehicular jerk : longitudinal direction)
0.18691686,1.028203,volatility (negative vehicular jerk : longitudinal direction)
0.14357522,0.99198997,volatility (negative vehicular jerk : longitudinal direction)
0.032290656,0.80684662,volatility (negative vehicular jerk : longitudinal direction)
0.12315649,0.97169322,volatility (negative vehicular jerk : longitudinal direction)
0.030322785,0.79940188,volatility (negative vehicular jerk : longitudinal direction)
0.075644098,0.90973759,volatility (negative vehicular jerk : longitudinal direction)
0.014038298,0.70916522,volatility (negative vehicular jerk : longitudinal direction)
0.01726575,0.73327541,volatility (negative vehicular jerk : longitudinal direction)
0.04987286,0.85880673,volatility (negative vehicular jerk : longitudinal direction)
0.005209364,0.59444362,volatility (negative vehicular jerk : longitudinal direction)
0.75507683,1.3259521,volatility (negative vehicular jerk : longitudinal direction)
0.037696358,0.82524198,volatility (negative vehicular jerk : longitudinal direction)
0.018939793,0.74408472,volatility (negative vehicular jerk : longitudinal direction)
0.30161136,1.100521,volatility (negative vehicular jerk : longitudinal direction)
0.033326156,0.81058967,volatility (negative vehicular jerk : longitudinal direction)
0.024937568,0.77634138,volatility (negative vehicular jerk : longitudinal direction)
0.01185903,0.68956327,volatility (negative vehicular jerk : longitudinal direction)
0.053975448,0.86836982,volatility (negative vehicular jerk : longitudinal direction)
0.10076718,0.94578898,volatility (negative vehicular jerk : longitudinal direction)
0.13534987,0.98412722,volatility (negative vehicular jerk : longitudinal direction)
0.23345307,1.060461,volatility (negative vehicular jerk : longitudinal direction)
0.23718536,1.06284,volatility (negative vehicular jerk : longitudinal direction)
0.006623023,0.62214392,volatility (negative vehicular jerk : longitudinal direction)
0.053599108,0.8675217,volatility (negative vehicular jerk : longitudinal direction)
0.089134224,0.9302454,volatility (negative vehicular jerk : longitudinal direction)
0.030029893,0.79825401,volatility (negative vehicular jerk : longitudinal direction)
0.021828778,0.76070529,volatility (negative vehicular jerk : longitudinal direction)
0.065108441,0.89123541,volatility (negative vehicular jerk : longitudinal direction)
0.009688162,0.66612232,volatility (negative vehicular jerk : longitudinal direction)
0.059655894,0.88053721,volatility (negative vehicular jerk : longitudinal direction)
0.0389896,0.829265,volatility (negative vehicular jerk : longitudinal direction)
0.026312068,0.78265673,volatility (negative vehicular jerk : longitudinal direction)
0.029690251,0.79690927,volatility (negative vehicular jerk : longitudinal direction)
0.056714188,0.8743791,volatility (negative vehicular jerk : longitudinal direction)
0.13342865,0.98223299,volatility (negative vehicular jerk : longitudinal direction)
0.010475939,0.6751799,volatility (negative vehicular jerk : longitudinal direction)
0.016641477,0.72897881,volatility (negative vehicular jerk : longitudinal direction)
0.032086153,0.80609369,volatility (negative vehicular jerk : longitudinal direction)
0.66303939,1.274454,volatility (negative vehicular jerk : longitudinal direction)
0.031165896,0.80264711,volatility (negative vehicular jerk : longitudinal direction)
0.034141835,0.81345987,volatility (negative vehicular jerk : longitudinal direction)
0.011513353,0.68613029,volatility (negative vehicular jerk : longitudinal direction)
0.062961988,0.88712752,volatility (negative vehicular jerk : longitudinal direction)
0.080924392,0.91813368,volatility (negative vehicular jerk : longitudinal direction)
0.14203016,0.99054229,volatility (negative vehicular jerk : longitudinal direction)
0.34782314,1.124723,volatility (negative vehicular jerk : longitudinal direction)
0.01359898,0.70546752,volatility (negative vehicular jerk : longitudinal direction)
0.03736075,0.82417631,volatility (negative vehicular jerk : longitudinal direction)
0.020339265,0.75242472,volatility (negative vehicular jerk : longitudinal direction)
0.084922545,0.92416471,volatility (negative vehicular jerk : longitudinal direction)
0.054141063,0.86874127,volatility (negative vehicular jerk : longitudinal direction)
0.016511073,0.72806132,volatility (negative vehicular jerk : longitudinal direction)
0.065130457,0.8912769,volatility (negative vehicular jerk : longitudinal direction)
0.10023987,0.94511998,volatility (negative vehicular jerk : longitudinal direction)
0.450822,1.1741869,volatility (negative vehicular jerk : longitudinal direction)
0.01429206,0.71124947,volatility (negative vehicular jerk : longitudinal direction)
0.045474943,0.84768909,volatility (negative vehicular jerk : longitudinal direction)
0.10144305,0.94664192,volatility (negative vehicular jerk : longitudinal direction)
0.014646197,0.71409798,volatility (negative vehicular jerk : longitudinal direction)
0.02345423,0.76913351,volatility (negative vehicular jerk : longitudinal direction)
0.019638032,0.74831861,volatility (negative vehicular jerk : longitudinal direction)
0.051111713,0.86177057,volatility (negative vehicular jerk : longitudinal direction)
0.15586427,1.003067,volatility (negative vehicular jerk : longitudinal direction)
0.029934069,0.79787612,volatility (negative vehicular jerk : longitudinal direction)
0.019664804,0.748478,volatility (negative vehicular jerk : longitudinal direction)
0.02623339,0.78230399,volatility (negative vehicular jerk : longitudinal direction)
0.026264565,0.78244388,volatility (negative vehicular jerk : longitudinal direction)
0.24651922,1.068679,volatility (negative vehicular jerk : longitudinal direction)
0.99924994,2.021996,volatility (negative vehicular jerk : longitudinal direction)
0.85309935,1.398581,volatility (negative vehicular jerk : longitudinal direction)
0.89172441,1.43865,volatility (negative vehicular jerk : longitudinal direction)
0.99957323,2.0867159,volatility (negative vehicular jerk : longitudinal direction)
0.10592801,0.9521777,volatility (negative vehicular jerk : longitudinal direction)
0.99901545,1.9907711,volatility (negative vehicular jerk : longitudinal direction)
0.99989575,2.2483749,volatility (negative vehicular jerk : longitudinal direction)
0.98461366,1.673805,volatility (negative vehicular jerk : longitudinal direction)
0.99999994,3.117847,volatility (negative vehicular jerk : longitudinal direction)
0.64290726,1.264262,volatility (negative vehicular jerk : longitudinal direction)
0.9703722,1.596983,volatility (negative vehicular jerk : longitudinal direction)
0.99914861,2.0074489,volatility (negative vehicular jerk : longitudinal direction)
0.93218106,1.4973969,volatility (negative vehicular jerk : longitudinal direction)
0.55309403,1.221272,volatility (negative vehicular jerk : longitudinal direction)
0.99322969,1.76896,volatility (negative vehicular jerk : longitudinal direction)
0.76062864,1.329422,volatility (negative vehicular jerk : longitudinal direction)
0.04019006,0.8328864,volatility (negative vehicular jerk : longitudinal direction)
0.69747072,1.292623,volatility (negative vehicular jerk : longitudinal direction)
0.30188882,1.100672,volatility (negative vehicular jerk : longitudinal direction)
0.97123051,1.600456,volatility (negative vehicular jerk : longitudinal direction)
0.36924034,1.135406,volatility (negative vehicular jerk : longitudinal direction)
0.61290741,1.249529,volatility (negative vehicular jerk : longitudinal direction)
0.20277946,1.0398051,volatility (negative vehicular jerk : longitudinal direction)
0.99631286,1.839013,volatility (negative vehicular jerk : longitudinal direction)
0.97657317,1.624647,volatility (negative vehicular jerk : longitudinal direction)
0.96685237,1.583691,volatility (negative vehicular jerk : longitudinal direction)
0.69064862,1.288938,volatility (negative vehicular jerk : longitudinal direction)
0.43946311,1.1689121,volatility (negative vehicular jerk : longitudinal direction)
0.99873197,1.961715,volatility (negative vehicular jerk : longitudinal direction)
0.77966738,1.341763,volatility (negative vehicular jerk : longitudinal direction)
0.99944687,2.0569451,volatility (negative vehicular jerk : longitudinal direction)
0.93415803,1.5010329,volatility (negative vehicular jerk : longitudinal direction)
0.85382444,1.399246,volatility (negative vehicular jerk : longitudinal direction)
0.98184186,1.654484,volatility (negative vehicular jerk : longitudinal direction)
0.68623704,1.286579,volatility (negative vehicular jerk : longitudinal direction)
0.69385087,1.2906621,volatility (negative vehicular jerk : longitudinal direction)
0.90031916,1.449236,volatility (negative vehicular jerk : longitudinal direction)
0.99998653,2.4830129,volatility (negative vehicular jerk : longitudinal direction)
0.79390478,1.3515,volatility (negative vehicular jerk : longitudinal direction)
0.99999934,2.8324101,volatility (negative vehicular jerk : longitudinal direction)
0.98766613,1.699522,volatility (negative vehicular jerk : longitudinal direction)
0.95314676,1.542364,volatility (negative vehicular jerk : longitudinal direction)
0.99422699,1.787352,volatility (negative vehicular jerk : longitudinal direction)
0.99845457,1.938992,volatility (negative vehicular jerk : longitudinal direction)
0.65000534,1.2678241,volatility (negative vehicular jerk : longitudinal direction)
0.68836761,1.287716,volatility (negative vehicular jerk : longitudinal direction)
0.99751258,1.884297,volatility (negative vehicular jerk : longitudinal direction)
0.30645412,1.103146,volatility (negative vehicular jerk : longitudinal direction)
0.9985612,1.947202,volatility (negative vehicular jerk : longitudinal direction)
0.81784648,1.369071,volatility (negative vehicular jerk : longitudinal direction)
0.042458139,0.83945429,volatility (negative vehicular jerk : longitudinal direction)
0.2805483,1.08881,volatility (negative vehicular jerk : longitudinal direction)
0.98560095,1.6815259,volatility (negative vehicular jerk : longitudinal direction)
0.38319367,1.142226,volatility (negative vehicular jerk : longitudinal direction)
0.99388075,1.7806309,volatility (negative vehicular jerk : longitudinal direction)
0.99267238,1.759823,volatility (negative vehicular jerk : longitudinal direction)
0.99420404,1.786894,volatility (negative vehicular jerk : longitudinal direction)
0.99994355,2.318774,volatility (negative vehicular jerk : longitudinal direction)
